VGS,VDS,ID1,ISUB1,ID2,ISUB2
0,0,-0.000000011176,-0.000000021331,-0.000000012824,-0.000000022107
0,0.00999999999999979,0.000000012646,0.000000002599,0.000000011284,-0.000000020084
0,0.0199999999999996,-0.00000001094,0.000000016503,0.000000012032,0.000000002119
0,0.0300000000000002,-0.000000012369,0.000000020272,-0.000000010152,0.000000017441
0,0.04,-0.000000012769,-0.000000003233,-0.000000012113,0.000000020364
0,0.0499999999999998,0.000000010159,-0.000000015483,-0.000000012339,-0.000000002802
0,0.0599999999999996,0.000000011701,-0.000000001396,0.000000009549,-0.000000015973
0,0.0700000000000003,-0.000000009239,0.000000019897,0.000000011348,-0.00000000169
0,0.0800000000000001,-0.00000001274,-0.000000003533,-0.000000008731,0.000000019949
0,0.0899999999999999,0.000000010371,-0.000000022167,-0.000000012326,-0.000000003406
0,0.0999999999999996,0.000000011702,-0.000000020061,0.000000009955,-0.000000021996
0,0.11,0.000000012661,0.000000002735,0.000000011389,-0.000000019775
0,0.12,-0.000000010979,0.000000022794,0.000000012264,0.00000000305
0,0.13,-0.000000012375,0.000000020541,-0.000000010796,0.00000001603
0,0.14,-0.000000012685,-0.000000002379,-0.000000011971,0.000000001052
0,0.15,0.000000009611,-0.000000022301,0.000000008185,-0.00000001916
0,0.16,0.000000012956,0.00000000501,0.000000012353,0.000000003639
0,0.17,-0.000000012162,0.000000014881,-0.000000011182,0.000000015418
0,0.18,-0.000000013169,-0.000000008448,-0.000000012012,-0.000000000098
0,0.19,0.000000011916,0.000000000514,0.000000008403,-0.000000018505
0,0.2,-0.000000009652,0.000000018506,0.000000012502,0.000000004313
0,0.21,-0.000000012607,-0.00000000465,-0.000000011542,0.000000015129
0,0.22,0.000000010879,-0.000000020568,-0.000000012682,-0.000000008249
0,0.23,0.000000011599,-0.000000000324,0.000000011513,-0.000000000052
0,0.24,-0.000000009502,0.000000020916,-0.000000009217,0.000000019098
0,0.25,-0.000000012585,-0.000000003238,-0.000000012323,-0.000000004377
0,0.26,0.000000010143,-0.000000021442,0.000000010496,-0.000000014294
0,0.27,0.000000011535,-0.000000019292,0.00000001285,0.000000007868
0,0.28,0.000000012468,-0.00000001542,-0.00000001196,0.000000000256
0,0.29,0.000000011567,-0.000000019108,0.000000008386,-0.000000018685
0,0.3,0.000000012499,0.000000002629,0.000000012457,0.0000000042
0,0.31,-0.000000010916,0.000000021908,-0.000000011436,0.000000015117
0,0.32,-0.000000012292,0.000000019708,-0.000000012654,-0.000000008086
0,0.33,-0.000000012573,-0.000000002296,0.000000011492,-0.000000000255
0,0.34,0.000000009535,-0.000000021227,-0.000000009172,0.00000001918
0,0.35,0.000000011418,-0.000000019219,-0.000000012335,-0.00000000424
0,0.36,0.000000013334,0.000000007657,0.000000010415,-0.000000014334
0,0.37,-0.000000012155,-0.000000000647,0.00000001288,0.000000007759
0,0.38,0.000000008734,-0.000000020671,-0.00000001197,0.000000000478
0,0.39,0.000000012573,0.000000003372,0.000000008363,-0.000000018828
0,0.4,-0.000000011353,0.000000014572,0.000000012438,0.000000004058
0,0.41,-0.000000012034,0.000000000163,-0.00000001141,0.000000015143
0,0.42,0.000000008586,-0.000000020336,-0.000000012641,-0.000000008016
0,0.43,0.000000012466,0.000000002868,0.000000011461,-0.000000000537
0,0.44,-0.000000011047,0.000000021386,-0.000000009125,0.000000019276
0,0.45,-0.000000012122,0.000000019351,-0.000000012322,-0.000000004158
0,0.46,-0.000000012478,-0.00000000266,0.000000010366,-0.000000021245
0,0.47,0.00000000968,-0.000000021183,0.00000001145,-0.000000000815
0,0.48,0.000000011412,-0.00000001891,-0.000000009066,0.000000019485
0,0.49,0.000000012192,-0.000000021131,-0.000000012341,-0.000000003981
0,0.5,0.000000011393,-0.000000018852,0.000000010235,-0.000000021414
0,0.51,0.000000012222,0.000000002134,0.000000011413,-0.000000001074
0,0.52,-0.000000010452,0.000000021501,-0.000000008955,0.000000019594
0,0.53,-0.000000012126,0.000000019364,-0.000000012328,-0.000000003763
0,0.54,-0.000000012972,-0.000000008239,0.000000010153,-0.000000021578
0,0.55,0.000000011714,-0.000000020967,0.00000001144,-0.000000001328
0,0.56,0.000000012604,0.000000004213,-0.000000008816,0.00000001973
0,0.57,-0.000000011701,0.000000020229,-0.000000012334,-0.000000003591
0,0.58,-0.000000011964,0.000000000212,0.000000010097,-0.000000021759
0,0.59,0.000000008538,-0.000000017801,0.000000011394,-0.000000001711
0,0.6,0.000000012506,0.000000003592,-0.000000008697,0.000000019902
0,0.61,-0.000000011476,0.000000020733,-0.000000012316,-0.0000000034
0,0.62,-0.000000011977,0.000000000964,0.000000009982,-0.000000021927
0,0.63,0.000000008339,-0.000000018188,0.000000011402,-0.000000019716
0,0.64,0.000000012442,0.000000003138,0.000000012274,0.000000002999
0,0.65,-0.000000011212,0.000000014549,-0.000000010749,0.000000016089
0,0.66,-0.000000011965,0.000000000422,-0.000000011898,0.000000001142
0,0.67,0.000000008494,-0.000000020139,0.000000008174,-0.000000019144
0,0.68,0.000000012373,0.000000002756,0.000000012357,0.000000003649
0,0.690000000000001,-0.000000010875,0.000000021336,-0.000000011084,0.000000015356
0,0.7,-0.000000012082,0.00000001932,-0.000000011877,-0.000000000068
0,0.71,-0.000000012425,-0.000000002539,0.000000008424,-0.000000018521
0,0.72,0.000000009566,-0.000000021069,0.000000012486,0.000000004304
0,0.73,0.000000011299,-0.000000018889,-0.000000011429,0.00000001505
0,0.74,0.000000012042,-0.000000020997,-0.000000012584,-0.000000008268
0,0.75,0.000000011339,-0.000000018739,0.000000011502,-0.000000000041
0,0.76,0.000000012162,0.000000001951,-0.000000009149,0.000000019104
0,0.77,-0.000000010255,0.000000016173,-0.000000012272,-0.000000004387
0,0.78,-0.000000012039,0.000000019275,0.000000010477,-0.000000014234
0,0.79,-0.000000012399,-0.000000002495,0.000000012883,0.000000007856
0,0.8,0.000000009501,-0.000000020984,-0.000000011925,0.000000000207
0,0.81,0.000000011262,-0.000000018842,0.000000008397,-0.000000018583
0,0.82,0.000000012064,-0.000000020965,0.000000012468,0.000000004151
0,0.83,0.00000001131,-0.000000018708,-0.000000011406,0.000000021395
0,0.84,0.00000001213,-0.000000020892,-0.000000011899,0.000000000594
0,0.85,0.000000011309,-0.000000018711,0.000000008392,-0.000000018816
0,0.86,0.000000012185,0.000000002175,0.000000012447,0.00000000404
0,0.87,-0.000000010411,0.000000021339,-0.000000011337,0.000000015139
0,0.88,-0.000000012081,0.000000019243,-0.000000012594,-0.000000007999
0,0.89,-0.000000012923,-0.000000008175,0.000000011455,-0.000000000544
0,0.9,0.000000011678,-0.00000002081,-0.000000009084,0.000000019393
0,0.91,0.000000012561,0.000000004348,-0.000000012307,-0.000000004119
0,0.92,-0.000000011659,0.000000014082,0.000000010307,-0.000000021283
0,0.93,-0.000000012777,-0.000000007783,0.000000011421,-0.000000000858
0,0.94,0.000000011511,-0.000000000086,-0.000000008991,0.00000001958
0,0.95,-0.000000009261,0.000000017987,-0.000000012292,-0.000000003885
0,0.96,-0.000000012312,-0.000000003969,0.000000010208,-0.000000021452
0,0.97,0.000000010502,-0.000000020164,0.000000011404,-0.000000001175
0,0.98,0.000000011363,-0.000000020271,-0.000000008852,0.000000019714
0,0.99,0.000000012382,0.000000003243,-0.000000012311,-0.000000003702
0,1,-0.000000011157,0.000000014385,0.000000010105,-0.000000021666
0,1.01,-0.000000011862,0.000000000243,0.000000011383,-0.000000001464
0,1.02,0.000000008434,-0.000000020033,-0.000000008765,0.000000019876
0,1.03,0.000000012301,-0.000000020371,-0.000000012306,-0.000000003516
0,1.04,0.000000011326,-0.000000020133,0.000000010029,-0.000000021799
0,1.05,0.000000012339,0.000000003016,0.000000011325,-0.000000001719
0,1.06,-0.000000011004,0.000000020862,-0.000000008667,0.000000019919
0,1.07,-0.000000011945,0.000000019009,-0.000000012349,-0.00000000338
0,1.08,-0.00000001232,-0.000000002786,0.00000000989,-0.000000021999
0,1.09,0.000000009701,-0.000000020889,0.000000011338,-0.00000001976
0,1.1,0.000000011299,-0.000000018659,0.00000001223,0.000000002929
0,1.11,0.000000012161,-0.00000002073,-0.000000010787,0.000000022439
0,1.12,0.000000011313,-0.000000019701,-0.000000012125,0.000000002669
0,1.13,0.000000012184,-0.000000020559,0.000000007592,-0.00000001996
0,1.14,0.000000011329,-0.00000001859,0.000000012274,0.0000000028
0,1.15,0.00000001225,0.00000000241,-0.000000010655,0.000000016387
0,1.16,-0.000000010666,0.000000015385,-0.000000012054,0.000000001533
0,1.17,-0.000000011919,0.00000001873,0.000000008109,-0.000000019445
0,1.18,-0.000000012319,-0.000000002928,0.000000012389,0.000000003378
0,1.19,0.000000009873,-0.000000020726,-0.000000011125,0.000000022111
0,1.2,0.000000011287,-0.000000019723,-0.000000012101,0.000000001817
0,1.21,0.000000012158,-0.000000020559,0.000000007971,-0.000000019565
0,1.22,0.00000001131,-0.000000018623,0.000000012359,0.000000003191
0,1.23,0.00000001227,0.000000002427,-0.000000011053,0.00000001573
0,1.24,-0.000000010572,0.00000001535,-0.000000012105,0.000000000611
0,1.25,-0.000000011898,0.000000018702,0.000000008359,-0.000000018994
0,1.26,-0.000000012304,-0.000000002981,0.000000012502,0.000000003847
0,1.27,0.000000009834,-0.000000020747,-0.000000011434,0.000000015226
0,1.28,0.00000001128,-0.000000018645,-0.000000012732,-0.000000007871
0,1.29,0.00000001218,-0.000000020507,0.0000000115,-0.000000000803
0,1.3,0.000000011295,-0.000000018586,-0.000000009179,0.00000001948
0,1.31,0.000000012258,0.000000002433,-0.000000012519,-0.000000003963
0,1.32,-0.00000001063,0.000000015313,0.000000010322,-0.000000021398
0,1.33,-0.000000011895,0.000000001737,0.000000011502,-0.000000001131
0,1.34,0.00000000805,-0.000000018324,-0.000000009032,0.000000019623
0,1.35,0.0000000123,0.000000002744,-0.000000012463,-0.00000000377
0,1.36,-0.000000010896,0.000000021047,0.000000010276,-0.000000021501
0,1.37,-0.000000011973,0.000000019074,0.000000011518,-0.000000001339
0,1.38,-0.000000012328,0.000000020877,-0.000000008975,0.000000019822
0,1.39,-0.000000011977,0.000000018894,-0.000000012527,-0.00000000358
0,1.4,-0.000000012344,-0.000000002702,0.000000010141,-0.000000021761
0,1.41,0.000000009682,-0.000000020828,0.000000011524,-0.000000001629
0,1.42,0.000000011255,-0.000000018593,-0.000000008793,0.000000019873
0,1.43,0.000000012098,-0.000000020705,-0.000000012508,-0.000000003419
0,1.44,0.000000011298,-0.000000018627,0.000000010125,-0.000000021973
0,1.45,0.000000012172,-0.000000020453,0.000000011568,-0.000000019785
0,1.46,0.000000011284,-0.000000018574,0.000000012453,0.000000003017
0,1.47,0.000000012214,0.000000002442,-0.000000010912,0.000000016092
0,1.48,-0.000000010615,0.000000015232,-0.000000012116,0.000000001125
0,1.49,-0.000000011849,0.000000001703,0.000000008335,-0.000000019203
0,1.5,0.000000008047,-0.000000018322,0.000000012597,0.00000000362
0,1.51,0.000000012322,0.000000002754,-0.000000011311,0.000000015404
0,1.52,-0.000000010826,0.00000002106,-0.00000001216,0.000000000009
0,1.53,-0.000000011979,0.00000001909,0.000000008604,-0.000000018563
0,1.54,-0.000000012313,-0.000000002523,0.000000012703,0.000000004253
0,1.55,0.000000009557,-0.000000020835,-0.000000011669,0.000000015099
0,1.56,0.000000011241,-0.000000018621,-0.000000012858,-0.000000008216
0,1.57,0.000000012034,-0.000000020802,0.000000011696,-0.000000000154
0,1.58,0.000000011248,-0.000000018537,-0.000000009337,0.000000019162
0,1.59,0.000000012105,-0.000000020675,-0.000000012511,-0.000000004349
0,1.6,0.000000011236,-0.0000000187,0.000000010639,-0.000000021054
0,1.61,0.000000012203,-0.000000020489,0.000000012929,0.000000007163
0,1.62,0.000000011286,-0.000000018549,-0.000000012185,0.000000001721
0,1.63,0.000000012223,-0.000000020291,0.000000008102,-0.00000001951
0,1.64,0.000000011258,-0.000000019877,0.000000012517,0.000000003371
0,1.65,0.000000012268,-0.000000020252,-0.000000011121,0.000000022205
0,1.66,0.000000011271,-0.000000020034,-0.000000012223,0.000000002038
0,1.67,0.000000012303,0.000000002852,0.000000008034,-0.000000019676
0,1.68,-0.000000010924,0.000000014687,0.000000012471,0.000000003118
0,1.69,-0.000000011826,0.000000000782,-0.00000001103,0.000000015871
0,1.7,0.000000008318,-0.000000019747,-0.000000012154,0.000000000871
0,1.71,0.000000012235,-0.000000020344,0.00000000838,-0.000000019044
0,1.72,0.000000011255,-0.000000019908,0.000000012635,0.000000003762
0,1.73,0.000000012264,0.000000002664,-0.000000011422,0.000000015252
0,1.74,-0.000000010788,0.000000021103,-0.00000001276,-0.000000007803
0,1.75,-0.000000011975,0.000000019114,0.000000011559,-0.000000000949
0,1.76,-0.000000012314,0.000000015668,-0.000000009146,0.000000019604
0,1.77,-0.000000011974,0.000000018851,-0.000000012528,-0.000000003877
0,1.78,-0.000000012314,-0.000000002611,0.000000010353,-0.00000002148
0,1.79,0.000000009663,-0.000000020751,0.000000011614,-0.000000001247
0,1.8,0.000000011263,-0.000000018575,-0.000000008996,0.000000019747
0,1.81,0.00000001208,-0.000000020678,-0.000000012518,-0.00000000366
0,1.82,0.000000011287,-0.000000018566,0.000000010256,-0.000000021667
0,1.83,0.000000012141,-0.000000020531,0.00000001157,-0.000000001541
0,1.84,0.000000011277,-0.000000018582,-0.000000008874,0.000000019924
0,1.85,0.000000012224,-0.000000020377,-0.000000012553,-0.000000003451
0,1.86,0.000000011221,-0.000000019756,0.000000010189,-0.000000015016
0,1.87,0.000000012243,-0.000000020256,0.000000011603,-0.000000000484
0,1.88,0.0000000113,-0.000000018138,-0.000000009287,0.000000019348
0,1.89,0.000000012274,0.000000002713,-0.000000012556,-0.000000004155
0,1.9,-0.00000001087,0.000000020927,0.000000010519,-0.000000014334
0,1.91,-0.00000001194,0.000000018928,0.000000013061,0.000000007607
0,1.92,-0.0000000123,-0.000000002555,-0.000000012134,0.000000000637
0,1.93,0.000000009603,-0.000000020796,0.000000008481,-0.000000018966
0,1.94,0.000000011235,-0.000000018557,0.000000012631,0.000000003964
0,1.95,0.000000012033,-0.000000020726,-0.000000011483,0.000000015176
0,1.96,0.000000011238,-0.000000018571,-0.00000001276,-0.000000007888
0,1.97,0.000000012116,-0.000000020603,0.000000011643,-0.000000000705
0,1.98,0.000000011262,-0.000000018555,-0.000000009168,0.000000019419
0,1.99,0.000000012153,-0.000000020367,-0.000000012524,-0.000000004033
0,2,0.000000011239,-0.000000019724,0.000000010461,-0.000000021359
0,2.01,0.000000012216,-0.000000020184,0.000000011611,-0.000000001021
0,2.02,0.00000001124,-0.000000019825,-0.000000009129,0.000000019697
0,2.03,0.000000012258,0.000000002636,-0.000000012542,-0.000000003781
0,2.04,-0.000000010796,0.000000014889,0.000000010336,-0.000000021528
0,2.05,-0.000000011815,0.000000001217,0.000000011618,-0.000000001331
0,2.06,0.000000008167,-0.000000017958,-0.000000008944,0.000000019759
0,2.07,0.000000012309,0.000000002971,-0.000000012509,-0.000000003623
0,2.08,-0.000000011016,0.000000014483,0.000000010272,-0.000000021758
0,2.09,-0.000000011835,0.000000000614,0.000000011557,-0.000000001612
0,2.1,0.000000008352,-0.000000019789,-0.00000000885,0.00000001997
0,2.11,0.000000012251,-0.000000020186,-0.000000012578,-0.00000000344
0,2.12,0.000000011203,-0.000000019841,0.000000010145,-0.000000021948
0,2.13,0.000000012243,0.000000002729,0.000000011568,-0.000000019789
0,2.14,-0.000000010911,0.000000014772,0.000000012522,0.000000003028
0,2.15,-0.000000011813,0.0000000184,-0.000000010955,0.000000016009
0,2.16,-0.000000012261,-0.000000003352,-0.000000012159,0.000000001023
0,2.17,0.000000010029,-0.000000020302,0.00000000837,-0.00000001919
0,2.18,0.000000011239,-0.000000018342,0.000000012587,0.000000003683
0,2.19,0.000000012242,0.000000002519,-0.000000011378,0.000000015378
0,2.2,-0.000000010771,0.000000021085,-0.000000012191,-0.000000000099
0,2.21,-0.000000011991,0.00000001908,0.000000008598,-0.000000018513
0,2.22,-0.000000012276,-0.00000000229,0.000000012724,0.000000004306
0,2.23,0.000000009418,-0.0000000207,-0.000000011739,0.00000001514
0,2.24,0.000000011144,-0.000000018678,-0.000000012898,-0.000000008216
0,2.25,0.000000011957,-0.000000020724,0.000000011728,-0.000000000031
0,2.26,0.000000011238,-0.000000018502,-0.000000009372,0.000000019086
0,2.27,0.000000012013,-0.000000020743,-0.000000012541,-0.000000004398
0,2.28,0.000000011253,-0.000000018455,0.000000010725,-0.000000021093
0,2.29,0.000000012101,0.000000001981,0.000000012965,0.000000007197
0,2.3,-0.000000010307,0.000000015786,-0.000000012214,0.000000001545
0,2.31,-0.00000001193,0.000000018986,0.00000000815,-0.000000019482
0,2.32,-0.000000012293,-0.000000002569,0.000000012541,0.000000003382
0,2.33,0.000000009594,-0.000000020687,-0.000000011178,0.000000015585
0,2.34,0.000000011228,-0.000000018479,-0.000000012151,0.0000000004
0,2.35,0.000000012019,-0.000000020683,0.000000008529,-0.000000018858
0,2.36,0.000000011246,-0.000000018456,0.000000012662,0.000000004065
0,2.37,0.000000012096,-0.00000002053,-0.000000011537,0.000000015186
0,2.38,0.00000001122,-0.000000018538,-0.00000001281,-0.000000007899
0,2.39,0.000000012166,-0.000000020336,0.000000011674,-0.000000000564
0,2.4,0.00000001126,-0.000000018416,-0.000000009227,0.00000001937
0,2.41,0.000000012202,0.000000002381,-0.000000012551,-0.000000004111
0,2.42,-0.000000010628,0.00000002114,0.000000010514,-0.000000014378
0,2.43,-0.000000011973,0.000000019063,0.00000001305,0.000000007618
0,2.44,-0.000000012271,-0.000000002115,-0.000000012155,0.000000000745
0,2.45,0.000000009294,-0.000000020657,0.000000008474,-0.000000018972
0,2.46,0.00000001112,-0.000000018633,0.000000012645,0.000000003915
0,2.47,0.000000013062,0.000000007329,-0.000000011488,0.000000021639
0,2.48,-0.000000011925,-0.000000000488,-0.000000012156,0.000000000952
0,2.49,0.000000008502,-0.000000020089,0.000000008352,-0.000000019221
0,2.5,0.00000001234,0.000000003144,0.000000012594,0.000000003709
