VGS,VBS,ID1,ID2
-5,0,-0.0000043677,-0.0000043717
-4.99,0,-0.000004333,-0.0000043351
-4.98,0,-0.0000043298,-0.0000043292
-4.97,0,-0.0000043443,-0.0000043463
-4.96,0,-0.0000043111,-0.0000043132
-4.95,0,-0.0000043025,-0.0000043002
-4.94,0,-0.0000043204,-0.0000043231
-4.93,0,-0.0000042908,-0.0000042929
-4.92,0,-0.000004273,-0.0000042715
-4.91,0,-0.0000042927,-0.0000042918
-4.9,0,-0.0000042717,-0.0000042759
-4.89,0,-0.0000042469,-0.0000042464
-4.88,0,-0.0000042655,-0.0000042644
-4.87,0,-0.0000042533,-0.0000042566
-4.86,0,-0.000004221,-0.0000042187
-4.85,0,-0.0000042363,-0.0000042349
-4.84,0,-0.0000042339,-0.0000042384
-4.83,0,-0.0000041971,-0.0000041998
-4.82,0,-0.0000042031,-0.0000042012
-4.81,0,-0.0000042114,-0.0000042139
-4.8,0,-0.0000041776,-0.0000041786
-4.79,0,-0.0000041737,-0.000004172
-4.78,0,-0.0000041878,-0.0000041917
-4.77,0,-0.0000041545,-0.000004157
-4.76,0,-0.0000041434,-0.0000041406
-4.75,0,-0.0000041619,-0.0000041651
-4.74,0,-0.000004134,-0.0000041394
-4.73,0,-0.0000041137,-0.0000041143
-4.72,0,-0.0000041307,-0.0000041329
-4.71,0,-0.0000041151,-0.0000041178
-4.7,0,-0.0000040867,-0.0000040875
-4.69,0,-0.0000041034,-0.0000041055
-4.68,0,-0.0000040963,-0.0000040999
-4.67,0,-0.0000040592,-0.0000040603
-4.66,0,-0.0000040721,-0.0000040722
-4.65,0,-0.000004074,-0.000004079
-4.64,0,-0.0000040373,-0.0000040398
-4.63,0,-0.00000404,-0.0000040402
-4.62,0,-0.0000040498,-0.0000040526
-4.61,0,-0.0000040161,-0.0000040175
-4.6,0,-0.0000040095,-0.0000040096
-4.59,0,-0.0000040241,-0.000004028
-4.58,0,-0.0000039931,-0.0000039946
-4.57,0,-0.0000039792,-0.0000039781
-4.56,0,-0.0000039976,-0.0000039995
-4.55,0,-0.0000039731,-0.0000039746
-4.54,0,-0.0000039502,-0.000003949
-4.53,0,-0.0000039672,-0.0000039688
-4.52,0,-0.0000039521,-0.0000039537
-4.51,0,-0.0000039218,-0.0000039205
-4.5,0,-0.0000039375,-0.0000039384
-4.49,0,-0.0000039305,-0.0000039344
-4.48,0,-0.0000038938,-0.0000038947
-4.47,0,-0.0000039039,-0.0000039048
-4.46,0,-0.0000039091,-0.0000039112
-4.45,0,-0.000003872,-0.0000038736
-4.44,0,-0.0000038707,-0.0000038713
-4.43,0,-0.0000038816,-0.0000038847
-4.42,0,-0.0000038486,-0.0000038497
-4.41,0,-0.0000038395,-0.0000038389
-4.4,0,-0.0000038567,-0.0000038592
-4.39,0,-0.0000038233,-0.0000038259
-4.38,0,-0.0000038087,-0.0000038071
-4.37,0,-0.0000038267,-0.0000038288
-4.36,0,-0.0000038034,-0.0000038056
-4.35,0,-0.0000037775,-0.0000037779
-4.34,0,-0.0000037947,-0.0000037974
-4.33,0,-0.0000037812,-0.0000037826
-4.32,0,-0.0000037503,-0.0000037491
-4.31,0,-0.0000037642,-0.0000037653
-4.3,0,-0.0000037605,-0.0000037617
-4.29,0,-0.0000037223,-0.0000037222
-4.28,0,-0.0000037291,-0.0000037294
-4.27,0,-0.0000037351,-0.0000037378
-4.26,0,-0.0000036996,-0.0000037001
-4.25,0,-0.0000036956,-0.0000036961
-4.24,0,-0.0000037075,-0.0000037104
-4.23,0,-0.0000036737,-0.0000036741
-4.22,0,-0.0000036633,-0.0000036627
-4.21,0,-0.0000036808,-0.0000036828
-4.2,0,-0.0000036504,-0.0000036514
-4.19,0,-0.0000036303,-0.0000036311
-4.18,0,-0.0000036479,-0.0000036494
-4.17,0,-0.000003629,-0.0000036306
-4.16,0,-0.0000035995,-0.0000036001
-4.15,0,-0.0000036156,-0.0000036186
-4.14,0,-0.0000036056,-0.0000036063
-4.13,0,-0.0000035693,-0.0000035712
-4.12,0,-0.0000035841,-0.0000035855
-4.11,0,-0.0000035823,-0.0000035856
-4.1,0,-0.0000035439,-0.0000035432
-4.09,0,-0.0000035464,-0.0000035492
-4.08,0,-0.000003556,-0.0000035581
-4.07,0,-0.0000035198,-0.0000035206
-4.06,0,-0.0000035131,-0.0000035151
-4.05,0,-0.0000035272,-0.0000035307
-4.04,0,-0.000003493,-0.0000034942
-4.03,0,-0.0000034793,-0.0000034812
-4.02,0,-0.0000034969,-0.0000035007
-4.01,0,-0.0000034708,-0.0000034699
-4,0,-0.000003448,-0.0000034478
-3.99,0,-0.0000034624,-0.0000034652
-3.98,0,-0.0000034467,-0.0000034471
-3.97,0,-0.0000034169,-0.0000034164
-3.96,0,-0.000003432,-0.0000034346
-3.95,0,-0.0000034224,-0.0000034231
-3.94,0,-0.0000033852,-0.0000033845
-3.93,0,-0.000003395,-0.0000033998
-3.92,0,-0.0000033988,-0.0000034007
-3.91,0,-0.0000033606,-0.0000033583
-3.9,0,-0.0000033595,-0.0000033616
-3.89,0,-0.0000033682,-0.0000033701
-3.88,0,-0.0000033334,-0.0000033332
-3.87,0,-0.0000033251,-0.0000033269
-3.86,0,-0.0000033411,-0.0000033414
-3.85,0,-0.000003307,-0.0000033062
-3.84,0,-0.0000032901,-0.0000032911
-3.83,0,-0.0000033073,-0.0000033114
-3.82,0,-0.0000032833,-0.0000032821
-3.81,0,-0.0000032555,-0.0000032579
-3.8,0,-0.0000032723,-0.0000032761
-3.79,0,-0.0000032571,-0.0000032561
-3.78,0,-0.0000032243,-0.0000032255
-3.77,0,-0.0000032382,-0.0000032423
-3.76,0,-0.0000032329,-0.0000032333
-3.75,0,-0.0000031947,-0.0000031922
-3.74,0,-0.0000032008,-0.0000032039
-3.73,0,-0.000003205,-0.0000032069
-3.72,0,-0.0000031673,-0.0000031667
-3.71,0,-0.0000031637,-0.0000031673
-3.7,0,-0.0000031744,-0.000003177
-3.69,0,-0.0000031392,-0.0000031397
-3.68,0,-0.0000031269,-0.0000031311
-3.67,0,-0.0000031437,-0.0000031474
-3.66,0,-0.0000031131,-0.0000031111
-3.65,0,-0.0000030922,-0.0000030947
-3.64,0,-0.0000031086,-0.0000031151
-3.63,0,-0.0000030883,-0.0000030862
-3.62,0,-0.0000030579,-0.0000030597
-3.61,0,-0.0000030744,-0.000003077
-3.6,0,-0.0000030612,-0.0000030603
-3.59,0,-0.0000030249,-0.0000030266
-3.58,0,-0.000003038,-0.0000030421
-3.57,0,-0.0000030353,-0.0000030336
-3.56,0,-0.0000029957,-0.0000029925
-3.55,0,-0.0000029985,-0.0000030037
-3.54,0,-0.0000030051,-0.0000030077
-3.53,0,-0.0000029674,-0.0000029656
-3.52,0,-0.0000029612,-0.0000029638
-3.51,0,-0.0000029727,-0.0000029743
-3.5,0,-0.0000029383,-0.0000029371
-3.49,0,-0.0000029234,-0.0000029275
-3.48,0,-0.00000294,-0.0000029429
-3.47,0,-0.0000029105,-0.000002907
-3.46,0,-0.0000028874,-0.0000028883
-3.45,0,-0.0000029021,-0.0000029083
-3.44,0,-0.0000028841,-0.0000028827
-3.43,0,-0.0000028524,-0.0000028537
-3.42,0,-0.0000028664,-0.0000028692
-3.41,0,-0.0000028564,-0.0000028539
-3.4,0,-0.0000028178,-0.0000028186
