VDS,VGS,ID1,ID2
0,0,0.000000027776,-0.000000041929
0.01,0,-0.000000028333,0.000000024949
0.02,0,0.000000020128,-0.000000021497
0.03,0,0.000000000568,0.000000012278
0.04,0,-0.000000033736,0.000000015959
0.05,0,0.000000032141,-0.000000039365
0.06,0,-0.000000015555,0.000000024019
0.07,0,0.000000001555,-0.000000026048
0.08,0,0.000000026316,0.000000025176
0.09,0,-0.00000003069,-0.000000021963
0.1,0,0.000000020573,0.000000021592
0.11,0,-0.000000002551,-0.000000006269
0.12,0,-0.000000031114,-0.000000024376
0.13,0,0.000000035075,0.000000037576
0.14,0,-0.000000016368,-0.000000030691
0.15,0,0.000000005311,0.000000020158
0.16,0,0.000000023378,-0.000000002591
0.17,0,-0.000000033682,-0.000000031023
0.18,0,0.000000021108,0.000000034899
0.19,0,-0.00000000496,-0.000000016082
0.2,0,-0.000000026508,0.000000005208
0.21,0,0.000000037268,0.000000023197
0.22,0,-0.000000018343,-0.00000003359
0.23,0,0.000000008317,0.000000020898
0.24,0,0.00000001972,-0.000000005038
0.25,0,-0.000000037027,-0.000000026382
0.26,0,0.000000022696,0.000000037003
0.27,0,-0.000000007288,-0.000000029389
0.28,0,-0.000000022609,0.00000001987
0.29,0,0.000000038391,-0.000000001131
0.3,0,-0.000000020676,-0.000000032664
0.31,0,0.000000011122,0.000000033255
0.32,0,0.000000017372,-0.000000015786
0.33,0,-0.000000039336,0.000000003563
0.34,0,0.000000023871,0.000000024803
0.35,0,-0.000000017224,-0.000000032101
0.36,0,0.000000006904,0.000000020126
0.37,0,0.000000021598,-0.000000003903
0.38,0,-0.000000035284,-0.000000028665
0.39,0,0.000000021853,0.000000036104
0.4,0,-0.000000006176,-0.000000028179
0.41,0,-0.000000024635,0.000000019655
0.42,0,0.00000003789,0.000000000484
0.43,0,-0.000000030636,-0.000000033514
0.44,0,0.000000020531,0.000000031841
0.45,0,-0.00000000236,-0.000000015213
0.46,0,-0.000000031455,0.000000001626
0.47,0,0.000000034962,0.00000002609
0.48,0,-0.00000001628,-0.000000030655
0.49,0,0.000000005063,0.000000020074
0.5,0,0.000000023586,-0.000000002596
0.51,0,-0.000000033641,-0.000000030918
0.52,0,0.000000021,0.000000034919
0.53,0,-0.000000004917,-0.000000016153
0.54,0,-0.000000026853,0.000000005382
0.55,0,0.000000037231,0.000000023111
0.56,0,-0.000000029381,-0.000000033594
0.57,0,0.000000020312,0.000000020885
0.58,0,-0.000000000659,-0.000000005122
0.59,0,-0.000000033007,-0.000000026326
0.6,0,0.000000033344,0.000000037168
0.61,0,-0.000000015991,-0.000000029528
0.62,0,0.00000000309,0.000000019915
0.63,0,0.000000025252,-0.000000001214
0.64,0,-0.000000031896,-0.000000032606
0.65,0,0.000000020433,0.000000033503
