VGS,VBS,ID1,ID2
0,0,0.000000010183,-0.000000012192
0.01,0,-0.00000000697,0.000000010639
0.02,0,0.000000005856,-0.000000012165
0.03,0,-0.000000010105,0.000000006013
0.04,0,0.0000000076936,-0.000000012458
0.05,0,-0.0000000075658,0.000000011592
0.06,0,0.0000000054461,-0.000000012555
0.07,0,-0.0000000008254,0.000000010451
0.08,0,-0.0000000039798,-0.000000012546
0.09,0,0.000000006797,0.00000001202
0.1,0,-0.000000008213,-0.000000012583
0.11,0,0.0000000082371,0.000000010878
0.12,0,-0.000000006563,-0.000000012668
0.13,0,0.0000000040048,0.000000012428
0.14,0,0.0000000007644,-0.000000012299
0.15,0,-0.0000000057481,0.000000011627
0.16,0,0.0000000077028,-0.000000012333
0.17,0,-0.0000000075373,0.000000010318
0.18,0,0.0000000054223,-0.000000012112
0.19,0,-0.0000000008255,0.00000001195
0.2,0,-0.000000003983,-0.000000012113
0.21,0,0.0000000067834,0.000000010507
0.22,0,-0.0000000081969,-0.00000001214
0.23,0,0.0000000082235,0.0000000122
0.24,0,-0.0000000065451,-0.000000011985
0.25,0,0.0000000040066,0.000000010649
0.26,0,0.0000000007606,-0.000000012234
0.27,0,-0.0000000057343,0.000000012359
0.28,0,0.0000000077011,-0.000000012035
0.29,0,-0.0000000075354,0.000000010807
0.3,0,0.0000000054255,-0.000000012233
0.31,0,-0.0000000008039,0.000000012465
0.32,0,-0.0000000039747,-0.000000008279
0.33,0,0.0000000067942,0.000000011299
0.34,0,-0.0000000081717,-0.000000011968
0.35,0,0.0000000082509,0.000000012384
0.36,0,-0.000000006515,-0.000000011723
0.37,0,0.0000000040472,0.000000011566
0.38,0,0.000000000827,-0.000000011612
0.39,0,-0.0000000056513,0.000000010104
0.4,0,0.0000000078085,-0.000000011482
0.41,0,-0.000000007408,0.000000011801
0.42,0,0.0000000084143,-0.000000011044
0.43,0,-0.0000000080969,0.000000010244
0.44,0,0.0000000072109,-0.000000011275
0.45,0,-0.000000002353,0.000000011939
0.46,0,-0.0000000011098,-0.000000007098
0.47,0,0.0000000058956,0.000000011001
0.48,0,-0.0000000076695,-0.000000010813
0.49,0,0.0000000087541,0.000000012634
0.5,0,-0.0000000028565,-0.000000007266
0.51,0,0.0000000019422,0.000000012616
0.52,0,0.000000005838,0.00000001307
0.53,0,-0.0000000054656,0.000000013206
0.54,0,0.0000000111757,0.000000011668
0.55,0,-0.0000000011738,0.000000007589
0.56,0,0.0000000111568,0.000000015427
0.57,0,0.000000015325,0.000000007521
0.58,0,0.000000009739,0.000000017862
0.59,0,0.00000001737,0.000000012835
0.6,0,0.000000018727,0.000000016783
0.61,0,0.000000009351,0.000000027072
0.62,0,0.000000026794,0.000000016582
0.63,0,0.000000036772,0.00000002708
0.64,0,0.000000031227,0.000000049361
0.65,0,0.000000047214,0.000000043675
0.66,0,0.00000007136,0.000000055518
0.67,0,0.000000072748,0.000000088053
0.68,0,0.000000092999,0.000000094215
0.69,0,0.00000013427,0.000000113442
0.7,0,0.0000001499,0.00000016185
0.71,0,0.00000018138,0.00000018557
0.72,0,0.00000024207,0.00000022777
0.73,0,0.00000029538,0.0000002966
0.74,0,0.00000034677,0.00000035517
0.75,0,0.00000042875,0.00000042295
0.76,0,0.00000053204,0.00000051933
0.77,0,0.00000062487,0.0000006334
0.78,0,0.00000073024,0.00000073424
0.79,0,0.00000087387,0.00000085939
0.8,0,0.00000103914,0.00000103494
0.81,0,0.0000011998,0.0000011838
0.82,0,0.0000013838,0.0000013824
0.83,0,0.0000015688,0.0000015772
0.84,0,0.000001783,0.0000017802
0.85,0,0.0000020464,0.0000020346
0.86,0,0.0000022897,0.0000022949
0.87,0,0.000002543,0.0000025487
0.88,0,0.0000028263,0.0000028148
0.89,0,0.0000031277,0.0000031225
0.9,0,0.0000034403,0.0000034515
0.91,0,0.0000037533,0.0000037551
0.92,0,0.0000040967,0.0000040817
0.93,0,0.0000044307,0.0000044321
0.94,0,0.000004766,0.0000047758
0.95,0,0.0000051518,0.0000051446
0.96,0,0.0000055299,0.0000055172
0.97,0,0.0000058919,0.0000059008
0.98,0,0.0000062536,0.0000062578
0.99,0,0.0000066515,0.0000066329
1,0,0.0000070715,0.0000070659
1.01,0,0.0000074489,0.0000074592
1.02,0,0.0000078405,0.0000078412
1.03,0,0.0000082543,0.0000082421
1.04,0,0.0000086524,0.0000086581
1.05,0,0.000009043,0.0000090548
1.06,0,0.0000094927,0.0000094822
1.07,0,0.0000099105,0.0000099038
1.08,0,0.0000103067,0.0000103194
1.09,0,0.0000107117,0.000010716
1.1,0,0.0000111387,0.0000111264
1.11,0,0.000011584,0.000011573
1.12,0,0.000012003,0.000012006
1.13,0,0.000012402,0.000012418
1.14,0,0.000012824,0.000012819
1.15,0,0.000013255,0.000013244
1.16,0,0.0000137,0.000013703
1.17,0,0.000014103,0.000014115
1.18,0,0.000014531,0.000014522
1.19,0,0.000014957,0.000014954
1.2,0,0.000015362,0.000015376
1.21,0,0.000015807,0.00001581
1.22,0,0.000016234,0.000016225
1.23,0,0.000016653,0.000016658
1.24,0,0.000017057,0.000017075
1.25,0,0.000017484,0.000017474
1.26,0,0.000017938,0.000017931
1.27,0,0.000018346,0.000018357
1.28,0,0.000018747,0.000018756
1.29,0,0.000019176,0.000019164
1.3,0,0.000019592,0.00001959
1.31,0,0.000020023,0.00002004
1.32,0,0.000020436,0.000020435
1.33,0,0.000020858,0.000020854
1.34,0,0.000021271,0.000021279
1.35,0,0.000021666,0.000021683
1.36,0,0.000022087,0.00002208
1.37,0,0.000022534,0.000022529
1.38,0,0.000022929,0.000022946
1.39,0,0.000023328,0.000023337
1.4,0,0.00002375,0.000023741
1.41,0,0.000024159,0.00002416
1.42,0,0.000024582,0.000024601
1.43,0,0.000024991,0.000024987
1.44,0,0.000025408,0.000025405
1.45,0,0.000025805,0.000025816
1.46,0,0.000026194,0.00002621
1.47,0,0.000026637,0.000026623
1.48,0,0.000027041,0.000027044
1.49,0,0.000027428,0.000027449
1.5,0,0.000027826,0.00002783
1.51,0,0.000028233,0.000028232
1.52,0,0.000028667,0.000028668
1.53,0,0.000029048,0.000029069
1.54,0,0.000029456,0.000029452
1.55,0,0.000029857,0.000029859
1.56,0,0.000030243,0.000030262
1.57,0,0.000030652,0.000030663
1.58,0,0.000031058,0.000031053
1.59,0,0.000031456,0.000031457
1.6,0,0.000031832,0.000031854
1.61,0,0.000032229,0.000032226
1.62,0,0.000032622,0.000032625
1.63,0,0.000033048,0.000033057
1.64,0,0.000033419,0.000033441
1.65,0,0.000033818,0.000033806
1.66,0,0.000034205,0.000034212
1.67,0,0.000034576,0.000034599
1.68,0,0.00003499,0.000034997
1.69,0,0.000035382,0.00003538
1.7,0,0.000035771,0.000035777
1.71,0,0.000036141,0.000036161
1.72,0,0.00003653,0.000036525
1.73,0,0.000036951,0.000036948
1.74,0,0.000037329,0.000037332
1.75,0,0.000037688,0.000037707
1.76,0,0.000038081,0.000038068
1.77,0,0.00003846,0.00003846
1.78,0,0.000038845,0.000038872
1.79,0,0.000039229,0.000039228
1.8,0,0.000039608,0.000039616
1.81,0,0.000039994,0.000039997
1.82,0,0.000040346,0.000040373
1.83,0,0.000040765,0.00004076
1.84,0,0.000041137,0.000041142
1.85,0,0.000041499,0.000041522
1.86,0,0.000041861,0.000041874
1.87,0,0.000042243,0.000042241
1.88,0,0.000042649,0.000042649
1.89,0,0.000042995,0.000043023
1.9,0,0.000043374,0.000043375
1.91,0,0.000043748,0.000043757
1.92,0,0.000044119,0.000044126
1.93,0,0.000044463,0.000044494
1.94,0,0.000044872,0.000044869
