VGS,VBS,ID1,ID2
-5,0,-0.0000029321,-0.0000029376
-4.99,0,-0.0000029502,-0.0000029266
-4.98,0,-0.0000029609,-0.0000029064
-4.97,0,-0.0000029193,-0.0000029183
-4.96,0,-0.0000029224,-0.0000029135
-4.95,0,-0.0000029429,-0.0000028892
-4.94,0,-0.0000029065,-0.0000028981
-4.93,0,-0.0000029011,-0.0000029
-4.92,0,-0.000002927,-0.0000028752
-4.91,0,-0.0000028924,-0.0000028756
-4.9,0,-0.0000028769,-0.0000028835
-4.89,0,-0.0000029066,-0.0000028604
-4.88,0,-0.0000028847,-0.000002856
-4.87,0,-0.0000028552,-0.0000028674
-4.86,0,-0.0000028827,-0.0000028444
-4.85,0,-0.0000028725,-0.0000028349
-4.84,0,-0.0000028361,-0.0000028484
-4.83,0,-0.0000028616,-0.000002832
-4.82,0,-0.0000028611,-0.0000028156
-4.81,0,-0.0000028192,-0.000002828
-4.8,0,-0.0000028338,-0.000002818
-4.79,0,-0.0000028482,-0.0000027974
-4.78,0,-0.0000028086,-0.0000028082
-4.77,0,-0.0000028084,-0.0000028039
-4.76,0,-0.0000028312,-0.0000027798
-4.75,0,-0.0000027926,-0.0000027856
-4.74,0,-0.0000027852,-0.0000027897
-4.73,0,-0.0000028141,-0.0000027649
-4.72,0,-0.0000027805,-0.0000027625
-4.71,0,-0.0000027615,-0.0000027727
-4.7,0,-0.0000027891,-0.000002749
-4.69,0,-0.0000027719,-0.0000027422
-4.68,0,-0.0000027409,-0.0000027556
-4.67,0,-0.0000027674,-0.0000027332
-4.66,0,-0.0000027588,-0.0000027215
-4.65,0,-0.00000272,-0.0000027349
-4.64,0,-0.0000027456,-0.0000027202
-4.63,0,-0.0000027473,-0.0000027018
-4.62,0,-0.0000027051,-0.0000027143
-4.61,0,-0.0000027157,-0.0000027058
-4.6,0,-0.0000027315,-0.0000026816
-4.59,0,-0.0000026933,-0.0000026936
-4.58,0,-0.000002692,-0.0000026914
-4.57,0,-0.0000027134,-0.0000026644
-4.56,0,-0.0000026778,-0.0000026688
-4.55,0,-0.0000026672,-0.0000026748
-4.54,0,-0.0000026949,-0.00000265
-4.53,0,-0.0000026657,-0.0000026461
-4.52,0,-0.0000026448,-0.0000026565
-4.51,0,-0.0000026706,-0.0000026326
-4.5,0,-0.0000026547,-0.0000026248
-4.49,0,-0.0000026224,-0.0000026388
-4.48,0,-0.0000026484,-0.0000026181
-4.47,0,-0.0000026431,-0.0000026031
-4.46,0,-0.0000026016,-0.000002616
-4.45,0,-0.0000026239,-0.0000026036
-4.44,0,-0.0000026309,-0.0000025832
-4.43,0,-0.0000025882,-0.0000025961
-4.42,0,-0.0000025954,-0.0000025882
-4.41,0,-0.0000026132,-0.000002563
-4.4,0,-0.000002573,-0.000002573
-4.39,0,-0.000002571,-0.0000025743
-4.38,0,-0.0000025948,-0.0000025465
-4.37,0,-0.000002559,-0.0000025486
-4.36,0,-0.0000025456,-0.0000025559
-4.35,0,-0.0000025743,-0.0000025307
-4.34,0,-0.0000025483,-0.0000025267
-4.33,0,-0.0000025234,-0.0000025375
-4.32,0,-0.0000025488,-0.0000025138
-4.31,0,-0.000002535,-0.0000025043
-4.3,0,-0.0000025014,-0.0000025179
-4.29,0,-0.0000025257,-0.0000024986
-4.28,0,-0.0000025228,-0.0000024823
-4.27,0,-0.0000024813,-0.0000024948
-4.26,0,-0.0000024991,-0.0000024829
-4.25,0,-0.0000025079,-0.0000024617
-4.24,0,-0.0000024676,-0.0000024736
-4.23,0,-0.0000024697,-0.0000024676
-4.22,0,-0.0000024896,-0.0000024416
-4.21,0,-0.0000024506,-0.0000024499
-4.2,0,-0.0000024451,-0.0000024522
-4.19,0,-0.0000024722,-0.0000024247
-4.18,0,-0.0000024351,-0.000002425
-4.17,0,-0.0000024203,-0.0000024328
-4.16,0,-0.0000024479,-0.000002408
-4.15,0,-0.0000024242,-0.0000024019
-4.14,0,-0.0000023962,-0.0000024137
-4.13,0,-0.0000024227,-0.0000023896
-4.12,0,-0.000002411,-0.0000023791
-4.11,0,-0.0000023754,-0.000002393
-4.1,0,-0.0000023989,-0.000002375
-4.09,0,-0.0000023971,-0.0000023568
-4.08,0,-0.000002355,-0.0000023691
-4.07,0,-0.0000023707,-0.0000023597
-4.06,0,-0.0000023821,-0.0000023363
-4.05,0,-0.0000023408,-0.0000023473
-4.04,0,-0.0000023423,-0.0000023427
-4.03,0,-0.000002362,-0.0000023157
-4.02,0,-0.000002324,-0.0000023225
-4.01,0,-0.0000023161,-0.0000023259
