VGS,VDS,ID1,ID2
-1.02,-4,-0.000000018703,-0.000000017392
-1.01,-4,0.000000018385,0.000000018974
-1,-4,-0.000000017279,-0.000000018319
-0.99,-4,0.000000018316,0.000000017772
-0.98,-4,-0.000000018786,-0.000000017727
-0.97,-4,0.00000001809,0.00000001917
-0.96,-4,-0.000000017479,-0.000000017993
-0.95,-4,0.000000018754,0.000000017593
-0.94,-4,-0.000000018397,-0.000000018184
-0.93,-4,0.00000001772,0.000000019161
-0.92,-4,-0.000000017599,-0.000000017688
-0.91,-4,0.000000019049,0.000000017776
-0.9,-4,-0.000000018177,-0.000000018585
-0.89,-4,0.000000017644,0.000000018619
-0.88,-4,-0.000000017824,-0.000000017082
-0.87,-4,0.000000019151,0.00000001813
-0.86,-4,-0.000000017916,-0.00000001874
-0.85,-4,0.000000017499,0.000000018319
-0.84,-4,-0.000000018125,-0.000000017223
-0.83,-4,0.000000019065,0.000000018549
-0.82,-4,-0.000000017093,-0.000000018715
-0.81,-4,0.000000017891,0.000000017953
-0.8,-4,-0.000000018589,-0.00000001745
-0.79,-4,0.000000018614,0.000000018989
-0.78,-4,-0.000000017151,-0.000000018188
-0.77,-4,0.000000018037,0.000000017707
-0.76,-4,-0.000000018711,-0.000000017855
-0.75,-4,0.000000018355,0.000000019209
-0.74,-4,-0.000000017279,-0.000000017949
-0.73,-4,0.000000018298,0.000000017472
-0.72,-4,-0.000000018774,-0.000000018272
-0.71,-4,0.000000018109,0.000000018991
-0.7,-4,-0.000000017465,-0.000000016986
-0.690000000000001,-4,0.00000001868,0.000000017912
-0.68,-4,-0.000000018436,-0.000000018721
-0.67,-4,0.000000017829,0.000000018562
-0.66,-4,-0.000000017601,-0.000000017077
-0.65,-4,0.000000019009,0.000000018213
-0.64,-4,-0.000000018117,-0.000000018831
-0.63,-4,0.000000017723,0.000000018249
-0.62,-4,-0.000000017878,-0.000000017336
-0.61,-4,0.000000019211,0.000000018677
-0.6,-4,-0.000000017836,-0.000000018569
